,x,y,z,action,seq
3.39315104485,234.0,222.0,1.0,,
3.4031522274,234.0,222.0,3.0,,
3.41315603256,233.0,221.0,1.0,,
3.42317008972,235.0,222.0,1.0,,
3.43315601349,233.0,221.0,1.0,,
3.4431540966,235.0,220.0,1.0,,
3.45315623283,233.0,221.0,1.0,,
3.4631562233,234.0,219.0,0.0,,
3.47315216064,232.0,220.0,1.0,,
3.48315215111,236.0,223.0,2.0,,
3.49315500259,233.0,221.0,0.0,,
3.50315523148,234.0,221.0,1.0,,
3.51315021515,234.0,221.0,1.0,,
3.52315115929,235.0,220.0,2.0,,
3.533162117,234.0,221.0,1.0,,
3.54315710068,235.0,221.0,1.0,,
3.55315303802,232.0,221.0,1.0,,
3.56315207481,233.0,219.0,0.0,,
3.57315611839,233.0,221.0,2.0,,
3.58315706253,234.0,220.0,0.0,,
3.5931520462,234.0,221.0,1.0,,
3.60315513611,232.0,221.0,2.0,,
3.61316108704,234.0,220.0,1.0,,
3.62315511703,233.0,221.0,0.0,,
3.63315701485,233.0,220.0,1.0,,
3.64315605164,234.0,221.0,0.0,,
3.65316009521,234.0,221.0,2.0,,
3.66315603256,233.0,220.0,2.0,,
3.67315721512,234.0,222.0,2.0,,
3.68315315247,233.0,221.0,1.0,,
3.69315600395,235.0,224.0,1.0,,
3.70315408707,235.0,220.0,1.0,,
3.71315407753,233.0,221.0,0.0,,
3.72318005562,234.0,219.0,2.0,,
3.73320007324,234.0,221.0,4.0,,
3.74316811562,233.0,222.0,0.0,,
3.75315403938,235.0,221.0,1.0,,
3.7631521225,234.0,221.0,2.0,,
3.77315306664,234.0,221.0,0.0,,
3.78315806389,233.0,223.0,0.0,,
3.79315304756,235.0,220.0,0.0,,
3.803150177,234.0,221.0,3.0,,
3.81315422058,235.0,220.0,2.0,,
3.82316923141,233.0,221.0,0.0,,
3.83315110207,234.0,221.0,0.0,,
3.84315109253,233.0,221.0,2.0,,
3.85315608978,234.0,222.0,3.0,,
3.86315512657,235.0,221.0,2.0,,
3.87315320969,233.0,220.0,2.0,,
3.88315200806,236.0,222.0,0.0,,
3.89315414429,236.0,221.0,1.0,,
3.90315508842,234.0,221.0,0.0,,
3.91315102577,233.0,221.0,1.0,,
3.92315101624,234.0,220.0,1.0,,
3.93315219879,234.0,221.0,2.0,,
3.94316005707,234.0,221.0,2.0,,
3.95315313339,233.0,221.0,3.0,,
3.9631562233,234.0,221.0,1.0,,
3.97315502167,234.0,222.0,0.0,,
3.98315501213,234.0,221.0,0.0,,
3.9931511879,233.0,221.0,3.0,,
4.00315022469,234.0,221.0,1.0,,
4.00905704498,,,,right,3.0
4.01315903664,232.0,221.0,1.0,,
4.02315711975,235.0,219.0,1.0,,
4.0331530571,238.0,220.0,0.0,,
4.04315304756,238.0,221.0,0.0,,
4.05315423012,233.0,221.0,3.0,,
4.06315922737,236.0,222.0,5.0,,
4.07315421104,245.0,,2.0,,
4.08315610886,245.0,222.0,0.0,,
4.09315705299,236.0,226.0,4.0,,
4.10315608978,243.0,219.0,1.0,,
4.11316418648,234.0,220.0,254.0,,
4.12315511703,235.0,222.0,255.0,,
4.13315606117,231.0,224.0,0.0,,
4.14316105843,240.0,224.0,254.0,,
4.15315723419,239.0,226.0,3.0,,
4.16315221786,238.0,220.0,0.0,,
4.17315602303,241.0,222.0,255.0,,
4.18315219879,240.0,223.0,1.0,,
4.19315314293,229.0,217.0,1.0,,
4.20315217972,237.0,226.0,4.0,,
4.2131562233,237.0,229.0,3.0,,
4.22319602966,243.0,218.0,4.0,,
4.2331700325,237.0,225.0,1.0,,
4.24315309525,237.0,220.0,2.0,,
4.25315618515,232.0,226.0,5.0,,
4.26315617561,231.0,225.0,2.0,,
4.27315616608,234.0,218.0,2.0,,
4.28315401077,231.0,226.0,1.0,,
4.293156147,,216.0,253.0,,
4.30315899849,235.0,231.0,255.0,,
4.31315207481,234.0,217.0,1.0,,
4.32315301895,215.0,219.0,2.0,,
4.33315610886,236.0,223.0,2.0,,
4.34315514565,240.0,217.0,3.0,,
4.35316109657,231.0,226.0,5.0,,
4.36315321922,241.0,213.0,3.0,,
4.37315607071,238.0,226.0,7.0,,
4.38315606117,237.0,218.0,2.0,,
4.39315199852,232.0,228.0,4.0,,
4.40315318108,234.0,224.0,254.0,,
4.41315507889,239.0,224.0,251.0,,
4.42316007614,234.0,230.0,254.0,,
4.43316411972,240.0,216.0,1.0,,
4.44315218925,233.0,232.0,253.0,,
4.45315718651,234.0,226.0,252.0,,
4.46315717697,241.0,217.0,250.0,,
4.47315216064,,219.0,254.0,,
4.48315215111,237.0,218.0,10.0,,
4.49315714836,236.0,222.0,4.0,,
4.50315523148,238.0,217.0,6.0,,
4.5131521225,246.0,211.0,5.0,,
4.52315211296,232.0,223.0,2.0,,
4.53315615654,233.0,235.0,3.0,,
4.543156147,237.0,205.0,0.0,,
4.55315208435,235.0,217.0,0.0,,
4.56315207481,231.0,216.0,2.0,,
4.57315611839,231.0,218.0,2.0,,
4.58315420151,,228.0,254.0,,
4.59315299988,232.0,216.0,1.0,,
4.60315108299,236.0,225.0,254.0,,
4.61315608025,234.0,227.0,5.0,,
4.62315511703,237.0,232.0,5.0,,
4.63315200806,,219.0,2.0,,
4.64315414429,236.0,217.0,6.0,,
4.65315818787,244.0,216.0,,,
4.66315817833,234.0,218.0,250.0,,
4.67315220833,234.0,223.0,249.0,,
4.68315315247,232.0,221.0,254.0,,
4.69315600395,236.0,216.0,255.0,,
4.70315623283,234.0,222.0,1.0,,
4.71315312386,232.0,225.0,254.0,,
4.72317814827,240.0,215.0,4.0,,
4.73320412636,237.0,220.0,3.0,,
4.74316120148,239.0,226.0,8.0,,
4.75315403938,237.0,232.0,8.0,,
4.7631521225,239.0,214.0,7.0,,
4.77315616608,227.0,,251.0,,
4.78316307068,232.0,229.0,250.0,,
4.79315400124,232.0,227.0,250.0,,
4.80315208435,229.0,225.0,250.0,,
4.81315612793,231.0,219.0,251.0,,
4.82315707207,238.0,221.0,254.0,,
4.83315110207,243.0,227.0,4.0,,
4.8431520462,242.0,228.0,5.0,,
4.85315513611,243.0,217.0,5.0,,
4.86315608025,233.0,228.0,3.0,,
4.87315201759,232.0,217.0,10.0,,
4.88315200806,234.0,226.0,7.0,,
4.89320421219,239.0,215.0,254.0,,
4.90315914154,243.0,224.0,254.0,,
4.91315603256,238.0,201.0,254.0,,
4.92315411568,239.0,225.0,253.0,,
4.93315911293,236.0,227.0,7.0,,
4.94315600395,241.0,228.0,2.0,,
4.95315313339,233.0,234.0,0.0,,
4.96315717697,250.0,216.0,244.0,,
4.97315812111,238.0,215.0,251.0,,
4.98315501213,245.0,221.0,4.0,,
4.9931511879,239.0,212.0,9.0,,
5.00315213203,247.0,222.0,10.0,,
5.01315617561,239.0,213.0,5.0,,
5.02315616608,245.0,217.0,5.0,,
5.0331530571,234.0,233.0,7.0,,
5.04315114021,240.0,225.0,1.0,,
5.0531680584,236.0,225.0,252.0,,
5.06315612793,232.0,213.0,249.0,,
5.07315206528,239.0,224.0,251.0,,
5.08315205574,225.0,224.0,255.0,,
5.09315705299,235.0,227.0,1.0,,
5.10315704346,234.0,224.0,3.0,,
5.11316108704,232.0,221.0,7.0,,
5.12315320969,230.0,215.0,0.0,,
5.1331551075,235.0,231.0,3.0,,
5.14315605164,241.0,219.0,1.0,,
5.1531560421,242.0,223.0,254.0,,
5.16315221786,239.0,225.0,0.0,,
5.173153162,237.0,230.0,0.0,,
5.18315601349,248.0,221.0,3.0,,
5.19315123558,238.0,223.0,254.0,,
5.20318007469,230.0,216.0,253.0,,
5.21316504478,232.0,213.0,1.0,,
5.22320008278,250.0,223.0,1.0,,
5.23317122459,239.0,224.0,7.0,,
5.24315500259,240.0,225.0,6.0,,
5.25315618515,245.0,216.0,5.0,,
5.26315712929,239.0,218.0,2.0,,
5.27316212654,233.0,228.0,254.0,,
5.28315401077,233.0,218.0,3.0,,
5.293156147,242.0,225.0,1.0,,
5.30315709114,233.0,225.0,250.0,,
5.31315112114,232.0,225.0,2.0,,
5.3231511116,233.0,223.0,6.0,,
5.33315515518,236.0,,5.0,,
5.34316015244,238.0,222.0,3.0,,
5.35315203667,244.0,218.0,3.0,,
5.36315321922,248.0,221.0,255.0,,
5.37315607071,233.0,234.0,4.0,,
5.38315415382,237.0,220.0,254.0,,
5.39315104485,235.0,222.0,255.0,,
5.40315103531,243.0,223.0,254.0,,
5.41316604614,235.0,214.0,0.0,,
5.42316007614,235.0,219.0,1.0,,
5.43315505981,232.0,230.0,1.0,,
5.44315123558,234.0,225.0,1.0,,
5.45315718651,234.0,222.0,1.0,,
5.46315813065,234.0,222.0,254.0,,
5.47315216064,237.0,218.0,0.0,,
5.48315215111,238.0,233.0,6.0,,
5.49315619469,237.0,220.0,0.0,,
5.50315713882,240.0,215.0,3.0,,
5.5131521225,237.0,222.0,3.0,,
5.52315115929,239.0,226.0,255.0,,
5.53315615654,239.0,223.0,3.0,,
5.54315519333,236.0,227.0,4.0,,
5.55315208435,238.0,216.0,1.0,,
5.56315207481,238.0,226.0,252.0,,
5.57315611839,242.0,226.0,2.0,,
5.58316421509,234.0,222.0,5.0,,
5.59315609932,238.0,226.0,2.0,,
5.60315203667,240.0,234.0,3.0,,
5.61315608025,231.0,224.0,2.0,,
5.62315702438,234.0,225.0,254.0,,
5.63315606117,231.0,225.0,251.0,,
5.64315414429,235.0,227.0,252.0,,
5.65315723419,240.0,224.0,255.0,,
5.66315722466,236.0,214.0,254.0,,
5.67316222191,238.0,226.0,7.0,,
5.68315315247,236.0,211.0,,,
5.69315814972,235.0,222.0,6.0,,
5.70315504074,248.0,228.0,3.0,,
5.71315312386,233.0,212.0,0.0,,
5.72318100929,237.0,226.0,4.0,,
5.73320603371,230.0,215.0,3.0,,
5.7431640625,236.0,217.0,255.0,,
5.75315117836,232.0,224.0,251.0,,
5.76315116882,241.0,226.0,253.0,,
5.77315306664,239.0,231.0,,,
5.78316903114,240.0,225.0,4.0,,
5.79315519333,235.0,234.0,254.0,,
5.80315303802,241.0,220.0,251.0,,
5.81315612793,237.0,232.0,6.0,,
5.82315611839,238.0,217.0,,,
5.83315515518,240.0,224.0,2.0,,
5.8431520462,239.0,218.0,254.0,,
5.85315704346,231.0,228.0,1.0,,
5.86315608025,237.0,223.0,1.0,,
5.87315106392,241.0,219.0,4.0,,
5.88315200806,231.0,226.0,6.0,,
5.89315509796,232.0,225.0,2.0,,
5.90315723419,240.0,225.0,255.0,,
5.91315102577,240.0,210.0,255.0,,
5.92315602303,237.0,229.0,1.0,,
5.93315815926,237.0,223.0,255.0,,
5.94315600395,235.0,227.0,2.0,,
5.95315217972,242.0,211.0,,,
5.96315908432,237.0,225.0,5.0,,
5.97315716743,238.0,217.0,4.0,,
5.98315620422,237.0,220.0,1.0,,
5.99315404892,235.0,225.0,252.0,,
6.00315308571,234.0,230.0,0.0,,
6.01116204262,,,,stop,4.0
6.01315808296,240.0,220.0,255.0,,
6.02315616608,238.0,227.0,2.0,,
6.0331530571,229.0,219.0,1.0,,
6.04315018654,227.0,223.0,1.0,,
6.05315518379,234.0,214.0,1.0,,
6.06315422058,230.0,226.0,1.0,,
6.07315206528,235.0,223.0,6.0,,
6.08315205574,232.0,223.0,3.0,,
6.09315514565,230.0,222.0,4.0,,
6.10315608978,229.0,221.0,0.0,,
6.1131632328,234.0,219.0,1.0,,
6.12315511703,232.0,219.0,1.0,,
6.13315701485,234.0,221.0,1.0,,
6.14317107201,230.0,221.0,0.0,,
6.15315723419,232.0,221.0,1.0,,
6.16315102577,232.0,219.0,255.0,,
6.17315816879,233.0,219.0,2.0,,
6.18315720558,236.0,221.0,2.0,,
6.19315719604,236.0,220.0,2.0,,
6.20315504074,237.0,221.0,2.0,,
6.21315717697,237.0,219.0,3.0,,
6.22318720818,235.0,220.0,3.0,,
6.23317217827,236.0,220.0,0.0,,
6.24315309525,237.0,220.0,1.0,,
6.25315403938,236.0,222.0,2.0,,
6.26315617561,237.0,220.0,0.0,,
6.27315807343,235.0,221.0,1.0,,
6.28316402435,236.0,220.0,3.0,,
6.29315400124,235.0,221.0,0.0,,
6.30315423012,237.0,219.0,0.0,,
6.31315112114,236.0,220.0,1.0,,
6.32315015793,237.0,220.0,1.0,,
6.33315420151,238.0,220.0,1.0,,
6.3431520462,235.0,221.0,1.0,,
6.35315203667,235.0,221.0,2.0,,
6.36315011978,236.0,220.0,2.0,,
6.37315416336,236.0,221.0,2.0,,
6.3831551075,236.0,221.0,1.0,,
6.39315009117,236.0,220.0,1.0,,
6.40315914154,237.0,221.0,2.0,,
6.41315412521,236.0,222.0,2.0,,
6.42315721512,236.0,221.0,1.0,,
6.43315219879,235.0,220.0,1.0,,
6.44315218925,236.0,222.0,0.0,,
6.45315718651,235.0,221.0,1.0,,
6.46316123009,236.0,220.0,0.0,,
6.47315216064,237.0,220.0,255.0,,
6.48315119743,236.0,222.0,2.0,,
6.49315500259,237.0,220.0,0.0,,
6.50316619873,235.0,221.0,1.0,,
6.51315116882,236.0,220.0,1.0,,
6.52315306664,237.0,221.0,1.0,,
6.53315615654,237.0,221.0,2.0,,
6.543156147,235.0,221.0,1.0,,
6.55315208435,236.0,220.0,1.0,,
6.56315207481,234.0,221.0,1.0,,
6.57315611839,235.0,222.0,1.0,,
6.58315610886,237.0,222.0,2.0,,
6.5931520462,236.0,222.0,1.0,,
6.60315918922,234.0,220.0,1.0,,
6.61315703392,235.0,221.0,1.0,,
